승인취소구분,종목코드,시도코드,시군구코드,본인부담금액,바우처금액,승인금액,종목명,시작시간,종료시간,요일,강좌년도,예산구분,강좌월
1,112,50,50110,0,110000,110000,당구,11:00,15:00,1111100,2026,1,01
3,22,28,28200,0,110000,110000,태권도,14:00,21:30,1111100,2026,1,10
1,10,52,52110,0,95000,95000,볼링,10:00,18:00,1111100,2023,1,09
1,03,41,41110,0,95000,95000,기타종목,12:00,20:00,1111110,2023,1,09
1,03,41,41480,0,95000,95000,기타종목,10:00,19:00,1111110,2023,1,07
1,03,11,11680,0,10000,10000,기타종목,11:00,11:50,0101000,2022,1,04
1,12,41,41110,0,110000,110000,수영,13:00,19:50,1111110,2024,1,02
1,03,27,27110,0,110000,110000,기타종목,10:00,19:00,1111100,2026,1,03
1,03,28,28237,33000,110000,143000,기타종목,09:00,17:00,1111110,2026,1,04
1,03,41,41280,0,80000,80000,기타종목,09:00,19:00,0000010,2020,1,09
1,03,52,52130,0,110000,110000,기타종목,09:00,18:00,1111100,2025,1,06
1,79,11,11350,0,110000,110000,필라테스,14:00,15:00,1111000,2026,1,11
1,21,31,31110,40000,110000,150000,탁구,15:00,18:00,1111100,2025,1,04
1,03,47,47170,0,110000,110000,기타종목,08:00,21:00,1111110,2025,1,06
1,10,44,44230,0,80000,80000,볼링,11:00,18:00,1111100,2025,1,04
1,03,26,26470,0,60000,60000,기타종목,18:00,18:55,1000000,2023,1,08
1,25,41,41130,0,110000,110000,헬스,07:00,23:00,1111110,2024,1,02
1,12,26,26470,0,71500,71500,수영,17:00,18:50,1111100,2023,1,03
1,12,11,11440,25000,95000,120000,수영,11:00,11:50,1010100,2023,1,08
1,22,11,11305,0,110000,110000,태권도,09:00,21:00,1111110,2024,1,01
1,112,41,41800,0,110000,110000,당구,13:00,18:00,1111100,2025,1,02
1,21,41,41210,0,30000,30000,탁구,14:00,14:50,0001000,2025,1,11
1,03,46,46880,0,110000,110000,기타종목,08:00,21:00,1111100,2025,1,03
1,03,51,51110,0,110000,110000,기타종목,16:40,17:30,0010000,2025,1,06
1,22,26,26380,0,110000,110000,태권도,15:00,21:00,1111100,2024,1,12
1,22,12,12790,0,110000,110000,태권도,08:00,12:00,1111110,2026,1,01
1,03,26,26710,0,110000,110000,기타종목,08:00,20:00,1111111,2025,1,06
3,98,48,48250,0,40000,40000,헬스,06:00,22:00,1111100,2023,1,02
1,03,30,30230,0,110000,110000,기타종목,09:00,20:00,1010000,2026,1,04
2,12,41,41360,0,-17500,-17500,수영,06:00,21:50,0101000,2023,1,06
1,03,43,43110,0,110000,110000,기타종목,10:00,19:00,1111110,2025,1,12
1,03,27,27710,0,110000,110000,기타종목,13:00,14:30,0101000,2024,1,07
1,76,41,41460,0,95000,95000,복싱,15:00,22:00,1111100,2023,1,03
1,03,41,41590,0,110000,110000,기타종목,09:00,19:00,1111100,2025,1,01
1,25,11,11650,0,27500,27500,헬스,06:00,22:00,1111100,2022,1,04
1,03,30,30170,0,110000,110000,기타종목,10:00,20:00,1111100,2025,1,06
1,10,46,46810,0,110000,110000,볼링,15:00,17:00,0000011,2024,1,07
1,03,30,30170,0,110000,110000,기타종목,10:00,19:00,1111111,2025,1,12
1,07,27,27230,0,110000,110000,댄스(줌바 등),11:00,19:00,0100100,2026,1,05
1,03,41,41270,10000,80000,90000,기타종목,10:00,20:00,1011011,2021,1,09
1,03,11,11530,0,95000,95000,기타종목,09:00,17:00,1111100,2023,1,01
1,22,30,30230,0,110000,110000,태권도,09:00,12:00,1111100,2024,1,04
1,26,44,44230,0,110000,110000,종합체육시설,09:00,20:00,1111100,2026,1,03
1,25,11,11350,0,110000,110000,헬스,06:00,23:55,1111111,2026,1,07
1,25,26,26320,0,110000,110000,헬스,11:00,19:00,1111110,2024,1,01
1,03,41,41130,0,110000,110000,기타종목,12:00,20:55,1101001,2024,1,11
1,25,30,30200,0,80000,80000,헬스,08:00,23:00,1111100,2023,1,01
1,03,48,48720,0,110000,110000,기타종목,10:10,19:00,1111111,2025,1,04
1,03,47,47290,0,95000,95000,기타종목,18:30,19:30,1000000,2023,1,11
3,21,41,41460,0,110000,110000,탁구,10:00,22:00,1111100,2024,1,12
1,03,46,46170,0,110000,110000,기타종목,11:00,20:00,1111110,2025,1,11
1,03,11,11350,33000,110000,143000,기타종목,09:00,18:00,1111111,2026,1,03
1,25,44,44790,0,110000,110000,헬스,06:00,23:00,1111100,2026,1,02
1,22,11,11545,40000,110000,150000,태권도,14:00,20:00,1111100,2026,1,01
2,12,26,26230,0,-17500,-17500,수영,06:00,21:50,0101000,2023,1,12
1,79,47,47110,0,110000,110000,필라테스,09:30,22:30,1111110,2026,1,07
1,75,47,47850,0,95000,95000,합기도,09:00,12:00,1111100,2023,1,08
1,25,11,11410,0,95000,95000,헬스,06:00,23:55,1111111,2023,1,06
1,21,48,48220,0,110000,110000,탁구,10:00,11:30,0010100,2025,1,08
1,21,28,28245,0,95000,95000,탁구,10:00,21:00,1111100,2023,1,07
1,25,11,11530,0,110000,110000,헬스,07:00,23:00,1111110,2025,1,09
1,75,51,51770,0,95000,95000,합기도,10:20,11:30,0100000,2023,1,09
1,77,41,41280,0,110000,110000,무용(발레 등),14:30,22:00,1010100,2025,1,09
3,03,41,41460,0,110000,110000,기타종목,12:00,20:00,1111110,2025,1,09
1,106,44,44130,0,110000,110000,필라테스,00:00,00:00,1111111,2024,1,08
1,79,11,11380,0,85000,85000,필라테스,12:05,21:00,0101000,2022,1,08
1,03,41,41280,0,95000,95000,기타종목,10:00,19:00,1111110,2023,1,12
1,79,44,44150,0,110000,110000,필라테스,13:00,13:50,1111100,2025,1,01
1,03,41,41410,0,110000,110000,기타종목,09:00,20:00,1111110,2024,1,05
1,10,41,41360,0,110000,110000,볼링,10:00,20:00,1111100,2025,1,08
1,03,44,44200,0,110000,110000,기타종목,10:00,18:00,1111100,2025,1,09
1,26,11,11620,10000,110000,120000,종합체육시설,13:00,13:50,0111100,2026,1,02
1,03,52,52210,0,110000,110000,기타종목,12:00,18:00,1111100,2026,1,02
1,12,41,41270,0,110000,110000,수영,13:50,14:40,0100000,2026,1,01
1,25,26,26200,0,110000,110000,헬스,08:00,19:00,1111111,2026,1,02
1,03,41,41190,20000,110000,130000,기타종목,09:00,18:00,1111110,2024,1,07
1,71,47,47290,0,85000,85000,승마,15:30,09:30,1111100,2022,1,04
1,03,41,41280,0,95000,95000,기타종목,10:00,10:50,1010000,2023,1,03
1,21,41,41150,0,110000,110000,탁구,09:30,22:30,1111111,2026,1,01
1,71,46,46150,0,110000,110000,승마,08:30,17:10,0011111,2025,1,08
1,03,11,11590,0,95000,95000,기타종목,09:00,11:00,0000010,2023,1,06
1,03,30,30200,0,110000,110000,기타종목,10:00,19:00,1111110,2024,1,01
1,03,43,43720,0,110000,110000,기타종목,17:30,18:30,0101100,2026,1,02
1,03,41,41220,0,110000,110000,기타종목,14:00,21:00,1111110,2026,1,05
1,03,11,11290,0,110000,110000,기타종목,08:00,20:00,1111110,2024,1,02
1,22,26,26710,0,95000,95000,태권도,14:00,21:00,1111100,2023,1,03
1,03,29,29200,0,110000,110000,기타종목,09:00,20:00,1111110,2026,1,02
1,03,41,41650,0,110000,110000,기타종목,08:00,21:00,1111111,2025,1,05
1,07,41,41670,0,110000,110000,댄스(줌바 등),16:00,17:00,0001000,2026,1,07
1,03,30,30230,0,95000,95000,기타종목,11:00,12:50,1111100,2022,1,12
1,12,48,48870,0,28000,28000,수영,06:00,20:40,0111111,2022,1,10
1,03,46,46780,0,110000,110000,기타종목,10:00,21:00,1111111,2025,1,07
1,79,28,28245,0,110000,110000,필라테스,10:30,21:30,1111110,2024,1,10
1,03,26,26350,0,95000,95000,기타종목,13:00,15:00,1111001,2023,1,03
1,21,48,48330,0,110000,110000,탁구,10:00,12:00,1010100,2024,1,01
1,03,28,28237,0,80000,80000,기타종목,10:00,18:00,1111100,2021,1,08
1,22,29,29200,0,95000,95000,태권도,14:30,21:20,1111100,2023,1,09
3,22,11,11410,40000,80000,120000,태권도,,,,2019,1,12
1,25,27,27170,0,110000,110000,헬스,10:00,21:00,1111110,2024,1,10
1,03,48,48250,0,110000,110000,기타종목,09:30,21:00,1111100,2026,1,06
1,22,41,41460,0,110000,110000,태권도,11:00,22:30,1111100,2025,1,03
1,25,48,48820,0,110000,110000,헬스,09:00,10:00,1111110,2025,1,10
1,82,48,48170,0,110000,110000,기타종목,10:00,19:00,1111110,2025,1,04
1,21,43,43150,0,95000,95000,탁구,11:00,12:00,1111111,2023,1,05
1,21,29,29110,0,110000,110000,탁구,09:00,22:00,1111111,2024,1,09
2,25,11,11710,0,-22500,-22500,헬스,09:00,17:50,1111110,2024,1,05
1,10,29,29170,0,95000,95000,볼링,15:00,16:00,1010100,2023,1,12
1,22,12,12780,0,110000,110000,태권도,16:00,21:00,1111100,2026,1,05
1,71,44,44230,0,95000,95000,승마,09:00,18:00,0011111,2023,1,07
1,79,28,28260,0,110000,110000,필라테스,09:00,21:50,1111110,2024,1,05
1,20,41,41370,0,110000,110000,축구(풋살),16:30,21:20,0000100,2024,1,12
1,25,48,48240,0,110000,110000,헬스,05:00,22:30,1111111,2024,1,11
1,12,11,11140,0,85000,85000,수영,14:00,14:50,1111110,2022,1,11
1,07,44,44130,0,110000,110000,댄스(줌바 등),13:30,14:20,0000100,2025,1,05
1,10,44,44790,0,110000,110000,볼링,18:00,22:00,1111100,2026,1,03
1,12,28,28237,0,110000,110000,수영,09:00,19:00,1111100,2024,1,02
1,26,11,11710,0,110000,110000,종합체육시설,10:00,11:00,0011000,2026,1,05
3,21,41,41170,0,110000,110000,탁구,17:00,17:00,1010000,2026,1,05
1,07,41,41110,0,110000,110000,댄스(줌바 등),15:00,16:00,0001000,2026,1,04
1,25,50,50130,0,110000,110000,헬스,06:00,23:00,1111111,2026,1,01
1,14,41,41650,0,110000,110000,에어로빅,10:00,20:00,1111100,2025,1,12
1,25,41,41250,0,30000,30000,헬스,09:00,18:00,1111110,2024,1,10
1,10,48,48250,0,95000,95000,볼링,11:00,17:00,1010100,2023,1,11
1,25,41,41130,0,80000,80000,헬스,07:00,15:00,1111100,2021,1,05
1,03,36,36110,0,110000,110000,기타종목,09:00,20:30,1111110,2026,1,02
1,03,11,11545,0,110000,110000,기타종목,14:00,18:00,1111100,2024,1,11
1,03,26,26110,0,25000,25000,기타종목,14:00,14:50,1010100,2024,1,06
1,22,41,41610,0,95000,95000,태권도,09:00,12:00,0000110,2023,1,05
1,03,41,41110,0,110000,110000,기타종목,17:00,07:00,0101000,2026,1,03
3,02,51,51130,0,110000,110000,골프,09:00,02:00,1111111,2026,1,08
1,03,41,41190,0,80000,80000,기타종목,13:00,19:00,1111100,2021,1,10
1,03,41,41150,0,110000,110000,기타종목,10:00,22:00,1111100,2025,1,02
1,22,44,44770,0,110000,110000,태권도,12:00,18:00,1111100,2026,1,01
1,71,36,36110,0,95000,95000,승마,09:00,17:00,0111111,2023,1,11
1,25,41,41480,0,50000,50000,헬스,09:00,20:50,1111111,2025,1,10
1,03,29,29155,0,110000,110000,기타종목,00:00,00:00,1111111,2025,1,06
1,82,41,41500,0,95000,95000,기타종목,10:00,18:00,1111100,2023,1,09
1,25,48,48250,0,110000,110000,헬스,10:00,10:50,1100000,2024,1,07
1,22,48,48310,0,110000,110000,태권도,09:00,12:00,1111100,2024,1,08
1,12,48,48240,0,40000,40000,수영,14:00,16:00,0011000,2022,1,10
1,25,27,27140,0,95000,95000,헬스,09:00,21:00,1111110,2023,1,11
1,21,41,41630,22000,110000,132000,탁구,16:00,22:00,1010000,2026,1,05
1,12,41,41630,0,23460,23460,수영,10:00,10:50,0101000,2022,1,09
1,12,41,41430,0,110000,110000,수영,09:00,20:00,1111110,2025,1,02
1,21,48,48170,0,110000,110000,탁구,10:00,12:00,1010000,2024,1,07
1,03,12,12300,0,110000,110000,기타종목,13:00,17:00,1110100,2026,1,04
1,25,41,41650,0,110000,110000,헬스,06:00,23:30,1111111,2026,1,05
1,25,50,50110,0,80000,80000,헬스,09:00,22:30,0101010,2021,1,03
1,03,52,52130,0,110000,110000,기타종목,09:00,22:00,1111110,2026,1,03
1,07,47,47210,0,110000,110000,댄스(줌바 등),15:00,16:00,0111100,2025,1,05
1,12,44,44800,0,110000,110000,수영,06:00,21:00,1010100,2025,1,06
1,03,29,29200,0,80000,80000,기타종목,09:00,19:00,1111110,2020,1,09
1,22,31,31710,0,110000,110000,태권도,14:00,18:00,1111100,2025,1,02
1,25,11,11110,0,85000,85000,헬스,10:00,20:00,1111111,2022,1,07
1,25,46,46230,0,40000,40000,헬스,18:00,18:50,0010000,2023,1,06
3,03,52,52110,0,80000,80000,기타종목,09:00,22:00,1111111,2026,1,12
1,03,41,41110,0,110000,110000,기타종목,09:00,19:00,1111110,2026,1,02
1,03,41,41590,0,110000,110000,기타종목,09:30,18:00,1111100,2025,1,01
3,12,11,11350,105000,95000,200000,수영,17:00,19:00,0111110,2023,1,12
1,10,11,11110,0,110000,110000,볼링,13:30,15:20,0000010,2025,1,01
1,21,11,11230,0,110000,110000,탁구,10:00,22:00,1111111,2025,1,07
1,25,26,26350,0,24200,24200,헬스,06:00,21:50,1111110,2024,1,09
1,22,28,28237,0,110000,110000,태권도,14:00,21:00,1111100,2025,1,06
1,03,11,11260,10000,110000,120000,기타종목,09:00,20:00,1111110,2026,1,05
1,21,41,41270,0,95000,95000,탁구,10:00,12:00,0100000,2023,1,09
1,22,41,41450,0,110000,110000,태권도,13:00,18:00,0001000,2024,1,09
1,25,11,11620,0,110000,110000,헬스,07:00,11:30,1111100,2025,1,04
3,03,26,26710,0,95000,95000,기타종목,10:00,20:00,1111111,2023,1,12
1,12,41,41110,0,110000,110000,수영,09:00,20:00,1111110,2025,1,06
3,25,26,26320,0,110000,110000,헬스,09:00,23:00,1111111,2026,1,07
1,25,43,43110,0,80000,80000,헬스,06:00,22:00,1111110,2021,1,10
1,26,41,41460,0,110000,110000,종합체육시설,10:00,19:00,1111100,2025,1,02
1,01,11,11260,0,110000,110000,검도,14:00,21:00,1111100,2025,1,07
1,03,11,11350,0,110000,110000,기타종목,11:00,11:50,0001000,2025,1,07
1,22,31,31200,0,110000,110000,태권도,10:00,20:00,1111100,2025,1,08
1,112,50,50110,0,110000,110000,당구,09:00,12:00,1101100,2026,1,07
2,25,11,11200,0,-22500,-22500,헬스,06:00,22:00,1111110,2024,1,03
1,79,11,11170,0,110000,110000,필라테스,08:00,22:00,1111110,2025,1,08
1,02,26,26350,0,55000,55000,골프,08:00,09:50,1111100,2022,1,04
1,04,26,26350,0,19250,19250,농구,16:00,16:50,1010100,2023,1,05
2,79,52,52130,0,-110000,-110000,필라테스,14:00,23:00,1111110,2024,1,11
3,79,11,11530,0,95000,95000,필라테스,09:00,18:00,1111100,2023,1,12
1,71,28,28245,0,110000,110000,승마,09:00,18:00,0011111,2024,1,02
3,03,11,11680,0,110000,110000,기타종목,10:00,19:00,1111110,2024,1,07
1,03,43,43730,0,110000,110000,기타종목,16:00,22:15,1111100,2024,1,08
1,12,41,41110,0,35000,35000,수영,10:00,11:50,0101000,2023,1,02
1,21,47,47110,0,95000,95000,탁구,11:00,21:00,0101000,2023,1,07
1,03,11,11710,50000,110000,160000,기타종목,13:00,20:00,0000010,2024,1,08
3,22,29,29140,0,110000,110000,태권도,12:40,21:30,1111100,2024,1,09
3,71,28,28260,0,95000,95000,승마,07:30,17:40,0111111,2023,1,01
1,25,52,52710,0,80000,80000,헬스,10:30,12:00,0111000,2022,1,08
1,25,41,41270,0,95000,95000,헬스,10:00,22:00,1111100,2023,1,12
1,03,41,41590,0,110000,110000,기타종목,10:00,20:00,1111110,2024,1,02
1,22,27,27710,0,110000,110000,태권도,13:00,22:00,1111100,2025,1,01
1,03,11,11260,0,110000,110000,기타종목,09:00,20:00,1111110,2024,1,09
1,75,28,28110,0,110000,110000,합기도,10:30,11:40,1111100,2025,1,01
1,03,41,41390,0,110000,110000,기타종목,09:00,19:00,1111100,2025,1,05
3,25,41,41150,0,95000,95000,헬스,06:00,23:00,1111111,2023,1,04
1,07,41,41210,0,80000,80000,댄스(줌바 등),10:00,17:00,1111000,2020,1,10
1,12,48,48330,0,58000,58000,수영,14:20,17:40,1111100,2024,1,09
1,79,30,30200,0,110000,110000,필라테스,08:00,21:00,1111110,2026,1,02
1,21,43,43150,0,110000,110000,탁구,10:00,12:00,0001000,2024,1,03
1,03,41,41270,0,80000,80000,기타종목,14:00,15:00,0000100,2021,1,04
1,79,29,29200,0,110000,110000,필라테스,18:30,19:20,1111100,2025,1,11
1,03,48,48330,0,95000,95000,기타종목,11:00,11:30,1111100,2023,1,05
1,03,41,41410,0,110000,110000,기타종목,09:00,21:00,1111110,2025,1,07
1,03,11,11710,10000,110000,120000,기타종목,15:40,19:00,0000100,2026,1,05
1,21,41,41460,0,110000,110000,탁구,10:00,21:00,1111000,2025,1,09
1,03,47,47290,0,110000,110000,기타종목,18:30,19:30,1000000,2025,1,10
1,12,26,26380,0,25000,25000,수영,06:00,21:50,1010100,2023,1,04
1,22,11,11680,0,110000,110000,태권도,12:00,21:00,1111100,2025,1,03
1,22,28,28275,0,110000,110000,태권도,12:00,20:00,1111100,2026,1,02
1,21,44,44800,0,95000,95000,탁구,10:00,22:00,1111111,2023,1,09
1,79,11,11290,0,110000,110000,필라테스,09:00,21:00,1010100,2026,1,08
1,03,52,52790,0,95000,95000,기타종목,11:00,12:00,0010000,2023,1,12
1,03,47,47150,0,110000,110000,기타종목,14:30,15:20,1001000,2025,1,06
1,02,41,41360,0,110000,110000,골프,10:30,11:30,0000100,2024,1,01
1,22,11,11740,0,110000,110000,태권도,16:00,17:00,1111100,2024,1,07
1,106,29,29200,0,110000,110000,필라테스,00:00,00:00,1111111,2026,1,08
1,25,11,11215,0,110000,110000,헬스,09:00,18:00,1111100,2026,1,03
1,22,29,29110,0,110000,110000,태권도,03:00,07:00,1111100,2024,1,06
1,03,48,48250,0,110000,110000,기타종목,13:00,14:00,0000100,2025,1,06
1,03,41,41190,0,110000,110000,기타종목,17:40,17:50,1000000,2024,1,09
1,77,26,26440,0,110000,110000,무용(발레 등),18:00,19:00,0101100,2024,1,01
1,25,41,41210,0,95000,95000,헬스,07:00,22:00,1111111,2023,1,11
1,98,41,41360,0,85000,85000,헬스,17:00,17:45,1111100,2022,1,02
1,03,43,43130,0,110000,110000,기타종목,10:00,19:00,1111100,2024,1,09
1,21,41,41450,0,85000,85000,탁구,20:00,21:00,1111100,2022,1,10
1,12,41,41360,0,27500,27500,수영,19:00,19:50,1010100,2025,1,11
1,22,26,26230,0,110000,110000,태권도,14:30,21:30,1111110,2024,1,02
1,26,41,41280,0,110000,110000,종합체육시설,10:00,19:00,1111110,2025,1,06
3,12,26,26170,0,19800,19800,수영,11:00,11:50,1010100,2025,1,08
1,03,51,51760,0,110000,110000,기타종목,09:00,19:00,1111111,2026,1,03
1,22,47,47150,0,110000,110000,태권도,10:00,21:00,1111100,2024,2,12
1,03,11,11170,0,110000,110000,기타종목,09:00,20:00,1111111,2024,1,04
1,25,46,46150,0,20000,20000,헬스,09:00,18:00,1111110,2025,1,04
1,26,48,48250,0,110000,110000,종합체육시설,14:00,19:00,1111110,2025,1,09
1,25,11,11470,0,95000,95000,헬스,10:00,20:00,1111110,2023,1,08
1,03,27,27140,0,110000,110000,기타종목,09:00,19:00,1111000,2026,1,07
1,07,41,41190,0,22000,22000,댄스(줌바 등),18:00,18:50,0100000,2026,1,06
1,12,28,28275,0,110000,110000,수영,09:30,21:30,1111110,2026,1,02
1,22,41,41570,0,95000,95000,태권도,12:00,21:00,1111100,2023,1,01
1,79,41,41220,0,110000,110000,필라테스,09:00,22:00,1111110,2025,1,02
1,17,30,30170,0,110000,110000,유도,17:30,22:30,1111111,2026,1,01
1,03,11,11500,0,110000,110000,기타종목,09:00,20:00,1111111,2025,1,06
1,12,48,48170,0,40000,40000,수영,09:00,18:00,1111110,2024,1,02
1,03,27,27290,20000,80000,100000,기타종목,,,,2019,1,11
1,03,28,28710,0,110000,110000,기타종목,09:00,19:00,1111110,2024,1,07
1,07,31,31140,0,110000,110000,댄스(줌바 등),17:00,18:00,0000010,2025,1,08
1,21,48,48250,0,85000,85000,탁구,14:00,15:30,0010000,2022,1,07
1,22,11,11710,0,110000,110000,태권도,10:00,11:00,0011000,2026,1,05
1,22,50,50110,0,110000,110000,태권도,02:30,08:30,1111100,2025,1,10
3,03,11,11305,0,110000,110000,기타종목,16:00,22:00,1111100,2025,1,01
1,78,26,26470,0,15000,15000,요가,06:05,21:20,0101000,2026,1,07
1,110,11,11680,0,110000,110000,주짓수,20:00,22:00,1111110,2026,1,03
1,03,47,47110,0,110000,110000,기타종목,09:00,20:00,1111110,2025,1,03
1,12,29,29110,0,80000,80000,수영,06:00,20:30,1111110,2024,1,11
1,79,46,46770,0,110000,110000,필라테스,18:30,19:20,0101000,2025,1,12
1,12,41,41220,0,110000,110000,수영,09:00,19:00,1111110,2024,1,03
1,25,47,47190,0,110000,110000,헬스,06:00,23:00,1111111,2026,1,08
3,03,11,11560,0,95000,95000,기타종목,13:00,16:00,0011000,2023,1,04
1,22,26,26710,0,110000,110000,태권도,13:00,20:00,1111100,2026,1,05
1,25,41,41390,0,95000,95000,헬스,14:00,15:00,0111100,2023,1,10
1,03,11,11260,0,110000,110000,기타종목,10:00,22:00,1111110,2026,1,07
1,21,11,11530,0,110000,110000,탁구,09:00,13:30,1111100,2024,1,12
1,22,12,12300,0,110000,110000,태권도,13:00,22:00,1111100,2026,1,03
1,79,27,27110,0,110000,110000,필라테스,08:00,20:00,1111110,2025,1,06
1,03,47,47150,0,110000,110000,기타종목,10:00,10:50,0000100,2025,1,01
1,21,43,43150,0,95000,95000,탁구,10:00,12:00,0001000,2023,1,01
1,03,43,43150,0,85000,85000,기타종목,13:00,14:00,0000100,2022,1,03
1,76,41,41390,0,110000,110000,복싱,09:00,19:00,1101110,2026,1,06
1,03,12,12800,0,110000,110000,기타종목,09:00,20:00,1111110,2026,1,07
1,21,41,41360,0,110000,110000,탁구,10:00,21:50,1111100,2024,1,07
1,12,48,48240,0,30000,30000,수영,09:00,17:00,1111100,2024,1,08
1,10,50,50110,0,110000,110000,볼링,16:00,16:15,1011100,2026,1,05
1,25,41,41610,5000,31000,36000,헬스,06:00,21:00,1111100,2024,1,08
1,21,48,48740,0,110000,110000,탁구,10:00,20:00,1111111,2026,1,01
1,03,26,26320,0,110000,110000,기타종목,16:20,17:20,0010000,2025,1,02
1,12,41,41360,0,45500,45500,수영,06:00,06:50,1111100,2023,1,06
1,03,27,27200,0,110000,110000,기타종목,10:00,19:00,1111100,2026,1,05
1,07,11,11260,0,95000,95000,댄스(줌바 등),16:00,16:50,0011000,2023,1,05
1,25,41,41480,0,50000,50000,헬스,06:00,22:00,1111111,2025,1,07
1,03,30,30230,0,110000,110000,기타종목,14:00,16:00,0101000,2025,1,02
1,25,11,11140,0,110000,110000,헬스,16:00,16:30,1111100,2024,1,08
1,25,26,26350,0,85000,85000,헬스,06:00,23:00,1111110,2022,1,02
1,10,51,51750,0,85000,85000,볼링,10:00,12:00,0110100,2022,1,03
1,112,11,11680,0,110000,110000,당구,11:00,18:00,1111111,2026,1,01
1,79,29,29170,0,110000,110000,필라테스,07:00,21:00,1111110,2024,1,10
1,02,48,48170,0,110000,110000,골프,13:00,20:00,1111111,2024,1,07
1,03,11,11260,0,110000,110000,기타종목,09:00,19:00,1111110,2025,1,04
1,03,11,11200,0,40000,40000,기타종목,10:00,10:50,0001000,2024,1,02
1,13,47,47130,0,110000,110000,스쿼시,14:00,17:50,0101000,2025,1,07
1,07,48,48220,0,80000,80000,댄스(줌바 등),14:00,15:00,1000100,2021,1,07
1,10,11,11380,0,60000,60000,볼링,14:30,15:20,0000010,2024,1,03
1,10,41,41830,0,110000,110000,볼링,14:00,16:00,0010000,2024,1,06
1,25,11,11620,0,110000,110000,헬스,07:00,23:00,1111110,2026,1,09
1,03,41,41590,0,110000,110000,기타종목,09:00,19:00,1111110,2025,1,05
1,03,11,11710,0,110000,110000,기타종목,10:00,20:00,1111110,2025,1,04
3,22,41,41610,0,110000,110000,태권도,09:00,12:00,0000110,2024,1,11
1,03,28,28170,0,110000,110000,기타종목,09:00,19:00,1111110,2024,1,01
1,03,28,28275,0,110000,110000,기타종목,10:00,20:00,1111110,2026,1,02
1,20,48,48170,0,110000,110000,축구(풋살),10:00,11:00,0100000,2025,1,03
1,75,51,51110,0,110000,110000,합기도,15:00,20:00,1111100,2026,1,09
1,03,11,11320,0,110000,110000,기타종목,09:00,20:00,1111111,2024,1,04
1,79,47,47110,0,110000,110000,필라테스,09:00,21:00,1111100,2024,1,01
1,02,41,41570,0,95000,95000,골프,19:30,22:00,1111100,2023,1,04
1,21,44,44800,0,110000,110000,탁구,10:00,20:00,1010000,2024,1,06
1,03,11,11305,0,110000,110000,기타종목,08:00,21:00,1111111,2025,1,11
1,03,29,29200,0,110000,110000,기타종목,09:00,18:00,1111111,2024,1,03
3,03,41,41410,55000,95000,150000,기타종목,13:10,14:00,0000010,2023,1,10
1,03,11,11530,0,110000,110000,기타종목,10:00,19:00,1111110,2025,1,02
1,03,41,41270,0,110000,110000,기타종목,13:30,14:10,0110000,2026,1,05
1,21,44,44250,30000,110000,140000,탁구,14:00,21:00,1011100,2025,1,05
1,03,43,43130,0,110000,110000,기타종목,09:00,19:00,1111111,2026,1,05
1,22,52,52130,0,110000,110000,태권도,10:00,12:00,1111100,2025,1,03
1,78,41,41150,0,110000,110000,요가,10:30,21:30,1010100,2025,1,10
1,79,27,27170,0,110000,110000,필라테스,08:00,21:00,1111111,2026,1,03
1,03,52,52130,0,110000,110000,기타종목,09:00,18:00,1111100,2026,1,03
1,03,41,41360,0,110000,110000,기타종목,16:00,20:00,1111110,2024,1,08
1,79,28,28237,0,85000,85000,필라테스,10:00,19:00,1111111,2022,1,09
1,03,41,41270,0,110000,110000,기타종목,10:00,19:00,1111100,2024,1,10
1,25,26,26290,0,85000,85000,헬스,08:00,19:30,1111110,2022,1,07
1,21,27,27200,0,80000,80000,탁구,14:00,18:00,0000010,2021,1,08
1,10,52,52110,0,95000,95000,볼링,10:00,18:00,1111100,2023,1,06
1,25,29,29170,0,80000,80000,헬스,11:00,21:00,1010100,2021,1,12
1,03,11,11305,0,85000,85000,기타종목,10:30,11:30,0010000,2022,1,12
1,79,30,30200,0,110000,110000,필라테스,09:00,22:00,1111110,2025,1,05
1,22,11,11305,0,110000,110000,태권도,13:00,20:30,1111100,2025,1,03
1,12,48,48120,0,80000,80000,수영,09:00,18:00,1111100,2021,1,06
1,03,47,47850,0,95000,95000,기타종목,10:50,11:30,1101000,2023,1,11
1,22,26,26230,0,110000,110000,태권도,18:30,19:25,1111100,2025,1,07
1,79,11,11500,0,110000,110000,필라테스,10:00,22:00,1111110,2026,1,07
1,112,51,51150,40000,110000,150000,당구,19:00,19:50,1010100,2024,1,04
1,22,50,50110,0,110000,110000,태권도,10:00,21:00,1111111,2024,1,04
1,02,44,44180,0,110000,110000,골프,15:30,17:00,1111111,2025,1,09
1,03,50,50130,0,110000,110000,기타종목,10:00,18:00,1111000,2024,1,08
1,22,50,50110,0,110000,110000,태권도,14:00,21:00,1111100,2026,1,05
1,22,51,51780,0,110000,110000,태권도,13:00,22:00,1111100,2026,1,06
1,76,46,46230,0,110000,110000,복싱,15:00,22:00,1111100,2025,1,06
1,12,41,41220,0,30800,30800,수영,06:00,21:00,0111111,2024,1,12
1,03,44,44200,0,110000,110000,기타종목,10:00,17:00,1111100,2025,1,04
1,10,44,44790,0,110000,110000,볼링,18:00,22:00,1111000,2025,1,12
1,25,31,31200,0,110000,110000,헬스,07:00,23:00,1111100,2024,1,05
